@relation 'context2_b01-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,2'

@attribute Age numeric
@attribute Sensor1 numeric
@attribute Sensor2 numeric
@attribute Sensor3 numeric
@attribute Sensor5 numeric
@attribute Sensor6 numeric
@attribute Sensor7 numeric
@attribute Sensor8 numeric
@attribute Sensor9 numeric
@attribute Sleep {nsleep,sleep}

@data
35,0.28406,13.175,29.957,27.775,15.196,1.1165,18.947,-0.071038,nsleep
35,0.28406,14.816,29.891,27.739,17.847,1.1036,22.888,0.013531,nsleep
35,0.28406,14.671,29.841,27.721,4.5438,1.1079,5.612,0.054124,nsleep
35,0.28406,15.733,29.791,27.703,9.6825,1.1209,13.007,-0.023679,nsleep
35,0.28406,17.615,29.708,27.685,1.1597,1.1122,3.5654,-0.023679,nsleep
35,0.28406,19.256,29.592,27.649,18.093,1.0993,14.099,-0.043976,nsleep
35,0.28406,19.545,29.509,27.631,4.5783,1.0821,3.6872,0.084569,nsleep
35,0.28406,18.387,29.493,27.596,16.283,1.1122,17.428,-0.12178,nsleep
35,0.28406,18.146,29.476,27.56,5.1214,1.1252,6.566,0.020297,nsleep
35,0.28406,19.835,29.394,27.542,4.2937,1.1252,3.8902,0.010148,nsleep
35,0.28406,20.414,29.311,27.524,7.8632,1.1381,4.3333,0.016914,nsleep
35,0.28406,19.497,29.278,27.488,13.308,1.1424,13.693,0.016914,nsleep
35,0.28406,20.897,29.212,27.452,77.309,1.0734,72.838,-0.14208,nsleep
35,0.28406,20.848,29.163,27.417,40.795,1.0303,32.586,-0.24356,nsleep
35,0.28406,20.993,29.113,27.381,14.243,1.1079,8.3859,-0.15561,nsleep
35,0.28406,19.497,29.097,27.345,8.2728,1.1165,6.4983,-0.14884,nsleep
35,0.27519,18.821,29.081,27.309,2.0822,1.1079,3.0682,-0.13869,nsleep
35,0.27519,19.738,29.031,27.256,43.45,1.0433,44.209,-0.0981,nsleep
35,0.27519,20.124,28.966,27.22,15.015,1.0605,13.565,-0.35519,nsleep
35,0.27519,20.269,28.916,27.185,11.851,1.0821,9.5293,-0.32136,nsleep
35,0.27519,20.462,28.867,27.149,57.039,0.99152,50.941,-0.38225,nsleep
35,0.27519,19.304,28.785,27.113,6.7855,1.0217,7.7161,-0.40593,nsleep
35,0.26631,20.173,28.655,27.096,7.6865,0.93979,9.2485,-0.49727,nsleep
35,0.26631,21.62,28.573,27.06,47.261,0.96997,45.627,-0.43976,nsleep
35,0.27519,21.91,28.589,27.042,26.396,1.0648,28.459,-0.30445,nsleep
35,0.27519,21.669,28.622,26.989,11.092,1.1209,11.921,-0.21988,nsleep
35,0.27519,20.704,28.655,26.953,2.6513,1.1209,3.7549,-0.21988,nsleep
35,0.27519,20.076,28.687,26.935,4.2636,1.1165,5.8488,-0.21988,nsleep
35,0.27519,19.642,28.687,26.9,19.887,1.1165,20.936,-0.19958,nsleep
35,0.27519,19.883,28.704,26.9,20.749,1.1381,15.053,-0.13193,nsleep
35,0.27519,18.87,28.72,26.882,3.1686,1.1338,4.7291,-0.16914,nsleep
35,0.27519,18.242,28.736,26.882,13.631,1.1338,12.489,-0.16576,nsleep
35,0.27519,17.47,28.753,26.864,10.959,1.1467,8.4739,-0.1184,nsleep
35,0.27519,16.312,28.785,26.864,2.44,1.151,1.4918,-0.091335,nsleep
35,0.27519,15.733,28.818,26.864,3.2462,1.151,3.65,-0.081187,nsleep
35,0.27519,15.974,28.835,26.882,35.798,1.1209,33.459,-0.10148,nsleep
35,0.27519,17.084,28.802,26.882,29.754,1.0691,39.964,-0.13531,nsleep
35,0.27519,16.843,28.818,26.864,5.4577,1.1467,5.8556,0.050742,nsleep
35,0.27519,16.65,28.851,26.847,5.4577,1.151,11.298,0.040593,nsleep
35,0.26631,16.698,28.835,26.811,4.4963,1.1553,9.0658,0.030445,nsleep
35,0.25743,16.988,28.785,26.776,4.1644,1.151,6.6032,0.030445,nsleep
35,0.25743,17.277,28.72,26.722,13.131,1.1424,12.858,-0.027062,nsleep
35,0.25743,17.76,28.687,26.687,9.9325,1.1467,10.216,-0.016914,nsleep
35,0.26631,17.084,28.687,26.669,2.9832,1.1553,4.8746,0.084569,nsleep
35,0.26631,16.553,28.753,26.669,25.68,1.1424,33.378,0.003383,nsleep
35,0.27519,15.298,28.835,26.705,11.743,1.151,11.995,0.033828,nsleep
35,0.26631,14.14,28.867,26.705,2.1296,1.1553,2.6893,0.071038,nsleep
35,0.24855,17.229,30.998,29.537,3.2289,-0.90099,4.8171,0.57507,nsleep
35,0.24855,18.725,30.897,29.537,1.3278,-0.88806,2.0906,0.59199,nsleep
35,0.24855,19.98,30.812,29.518,1.9658,-0.88375,2.3071,0.59199,nsleep
35,0.24855,21.234,30.728,29.481,0.53887,-0.88375,1.2618,0.59199,nsleep
35,0.24855,22.103,30.66,29.426,2.315,-0.87944,5.6222,0.60213,nsleep
35,0.24855,22.875,30.593,29.39,0.3147,-0.87513,0.12178,0.60552,nsleep
35,0.24855,23.31,30.543,29.353,0.56043,-0.87513,0.14208,0.6089,nsleep
35,0.24855,23.647,30.492,29.316,0.6294,-0.87082,0.18605,0.6089,nsleep
35,0.25743,24.13,30.442,29.261,28.112,-0.73287,21.193,0.45667,nsleep
35,0.31957,21.524,30.509,29.243,6.5699,0.41385,5.2839,0.18944,nsleep
35,0.29294,15.878,30.711,29.243,0.077598,0.47421,0.14208,0.24018,nsleep
35,0.28406,11.438,30.863,29.28,8.6564,0.39661,8.7918,0.037211,nsleep
35,0.28406,7.8664,30.998,29.316,0.28884,0.18106,0.47359,-0.043976,nsleep
35,0.28406,4.633,31.1,29.335,1.1079,0.18968,1.3227,-0.027062,nsleep
35,0.28406,2.1717,31.219,29.353,0.42248,0.21555,0.95056,0.027062,nsleep
35,0.28406,0.33782,31.304,29.371,0.2371,0.22417,1.7184,0.020297,nsleep
35,0.29294,-0.9652,31.372,29.39,0.48714,0.22848,0.6089,0.006766,nsleep
35,0.29294,-1.8821,31.457,29.408,0.18106,0.22848,0.47697,-0.010148,nsleep
35,0.29294,-2.7026,31.525,29.445,0.48283,0.24141,0.52433,0.020297,nsleep
35,0.30182,-3.3782,31.577,29.481,0.077598,0.25004,1.2077,0.033828,nsleep
35,0.30182,-3.7643,31.628,29.518,6.5656,0.13364,8.007,-0.20973,nsleep
35,0.31069,-3.7643,31.662,29.537,2.3064,0.038799,3.4843,-0.31798,nsleep
35,0.31069,-2.606,31.679,29.537,58.616,0.012933,47.281,-0.16576,nsleep
35,0.32845,0.77216,31.697,29.537,3.2117,0.16382,1.9417,-0.46006,nsleep
35,0.31957,2.0752,31.765,29.555,29.177,0.51301,20.131,-0.45667,nsleep
35,0.31957,-0.57912,31.799,29.629,10.907,0.52163,9.5157,-0.49727,nsleep
35,0.30182,-1.5926,31.782,29.647,1.4356,0.34488,1.3836,-0.5311,nsleep
35,0.30182,-2.1234,31.697,29.592,1.4657,0.34488,2.5777,-0.54801,nsleep
35,0.28406,-1.2548,31.662,29.555,36.626,-0.056043,34.697,-0.22326,nsleep
35,0.26631,1.9787,31.542,29.555,2.4917,-0.95273,4.3536,0.42285,nsleep
35,0.26631,5.936,31.372,29.573,1.1985,-0.93979,1.2449,0.42961,nsleep
35,0.26631,9.2659,31.219,29.573,3.5566,-0.93548,4.3502,0.44653,nsleep
35,0.26631,11.775,31.066,29.555,0.46559,-0.92686,0.10825,0.4905,nsleep
35,0.26631,13.561,30.947,29.537,0.4311,-0.93117,0.12516,0.4905,nsleep
35,0.26631,15.009,30.829,29.518,0.67251,-0.93117,0.18944,0.48712,nsleep
35,0.25743,15.926,30.745,29.463,3.4358,-0.93117,3.2339,0.44991,nsleep
35,0.31069,15.926,30.762,29.426,4.5438,0.34057,2.8551,0.057507,nsleep
35,0.36396,11.631,30.998,29.463,0,0.42248,0.14208,0.023679,nsleep
35,0.40834,7.7216,31.185,29.537,0.025866,0.42679,0.12516,0.020297,nsleep
35,0.42609,4.7777,31.321,29.629,0.10346,0.4311,0.24356,0.020297,nsleep
35,0.43497,2.5578,31.44,29.739,0.13795,0.43541,0.20297,0.006766,nsleep
35,0.43497,1.0617,31.525,29.85,5.074,0.060354,5.3177,0.091335,nsleep
35,0.37283,1.6408,31.474,29.942,0.16382,-0.95273,0.28754,0.39917,nsleep
35,0.31957,4.6812,31.287,29.961,0.16382,-0.95273,0.25033,0.39917,nsleep
35,0.28406,7.5286,31.134,29.924,0.24141,-0.95273,0.18605,0.39917,nsleep
35,0.26631,9.5555,30.998,29.85,0.18106,-0.95273,0.3924,0.39917,nsleep
35,0.25743,11.1,30.897,29.794,0.16382,-0.95273,0.274,0.39917,nsleep
35,0.24855,12.21,30.795,29.739,0.18537,-0.95273,0.24356,0.39917,nsleep
35,0.24855,13.078,30.728,29.684,3.7505,-0.95273,4.0593,0.39917,nsleep
35,0.25743,14.961,30.728,29.629,17.787,0.14226,12.185,0.25709,nsleep
35,0.27519,11.775,30.964,29.647,0.45696,0.38799,0.48374,0.25033,nsleep
35,0.28406,6.8047,31.219,29.721,0.14657,0.40954,0.39917,0.25033,nsleep
35,0.28406,3.1852,31.406,29.831,1.1898,0.43972,0.20973,0.24018,nsleep
35,0.28406,11.389,30.762,29.592,1.1855,0.91824,1.1704,0.067656,nsleep
35,0.28406,9.2659,30.846,29.573,1.1381,0.92686,0.56831,0.067656,nsleep
35,0.28406,7.2873,30.914,29.555,2.4961,0.92255,1.8132,0.087952,nsleep
35,0.28406,5.936,30.981,29.555,9.6523,0.70269,12.466,0.17252,nsleep
35,0.28406,3.8125,31.049,29.592,8.7599,0.75011,4.0796,0.14546,nsleep
35,0.28406,3.4265,31.117,29.629,34.233,0.96566,33.256,0.037211,nsleep
35,0.26631,5.3086,31.151,29.647,3.2031,0.91393,2.1887,0.12855,nsleep
35,0.26631,7.5286,31.168,29.647,41.903,0.9053,33.297,0.14546,nsleep
35,0.26631,9.3624,31.151,29.647,2.509,0.87944,3.1967,0.12516,nsleep
35,0.27519,10.858,31.151,29.647,33.699,0.9441,35.512,-0.14208,nsleep
35,0.26631,12.258,31.083,29.629,14.886,1.0088,16.082,-0.25371,nsleep
35,0.25743,12.692,31.015,29.61,4.7636,1.0217,5.6289,-0.24018,nsleep
35,0.25743,13.03,30.981,29.61,0.21555,0.97428,1.5933,-0.21311,nsleep
35,0.21305,13.851,30.947,29.61,13.851,0.83202,12.472,-0.26386,nsleep
35,0.18642,14.381,30.914,29.592,5.8715,0.79753,5.2805,-0.32136,nsleep
35,0.19529,14.768,30.914,29.592,12.476,0.85788,10.138,-0.2943,nsleep
35,0.17754,15.009,30.88,29.592,7.7684,0.90099,4.7291,-0.33489,nsleep
35,0.19529,15.25,30.863,29.61,21.081,-0.25435,19.671,0.26047,nsleep
35,0.17754,16.794,30.829,29.573,5.3241,-0.8622,8.7918,0.52771,nsleep
35,0.21305,19.594,30.778,29.555,25.831,0.094841,21.406,0.1184,nsleep
35,0.22192,20.559,30.728,29.555,7.1476,0.45265,10.101,-0.027062,nsleep
35,0.24855,20.462,30.745,29.537,13.843,0.55612,15.107,0.1759,nsleep
35,0.24855,18.966,30.795,29.518,2.9616,0.54749,3.0614,0.26386,nsleep
35,0.026631,11.582,30.795,29.39,19.296,0.89237,14.265,-0.36534,nsleep
35,0.053262,10.955,30.795,29.353,21.262,1.0346,21.017,-0.3924,nsleep
35,0.079893,11.196,30.812,29.371,52.508,0.99152,45.444,-0.44314,nsleep
35,0.097646,10.521,30.812,29.371,5.0137,1.0217,6.2175,-0.40593,nsleep
35,0.13315,9.8933,30.846,29.371,19.912,1.026,17.252,-0.30445,nsleep
35,0.15091,10.279,30.863,29.371,11.73,0.99584,13.907,-0.29092,nsleep
35,0.15979,12.741,30.88,29.371,1.6511,0.83633,2.0567,-0.29092,nsleep
35,0.17754,12.934,30.93,29.39,5.2508,0.84495,5.3008,-0.28415,nsleep
35,0.18642,12.306,30.981,29.39,12.709,0.85788,9.3534,-0.31122,nsleep
35,0.19529,11.92,31.015,29.408,1.8106,0.83633,2.4457,-0.37887,nsleep
35,0.19529,11.679,31.049,29.426,1.5347,0.83202,3.7887,-0.38225,nsleep
35,0.20417,10.955,31.083,29.445,0.26728,0.81909,0.30107,-0.37549,nsleep
35,0.22192,10.328,31.151,29.5,1.5347,0.81477,1.0588,-0.36872,nsleep
35,0.2308,9.5072,31.219,29.537,2.9142,0.81477,2.5371,-0.35857,nsleep
35,0.2308,8.7351,31.287,29.573,10.773,0.81046,12.997,-0.36196,nsleep
35,0.2308,8.0594,31.338,29.61,0.60354,0.81477,0.35857,-0.35857,nsleep
35,0.23968,7.5286,31.389,29.665,0.88375,0.81477,1.1637,-0.35519,nsleep
35,0.24855,7.3355,31.44,29.684,0.57336,0.81909,0.35181,-0.35519,nsleep
35,0.44385,19.642,31.083,29.647,11.829,1.1467,10.297,-0.067656,nsleep
35,0.44385,19.545,31.117,29.647,31.276,1.1209,30.492,-0.064273,nsleep
35,0.43497,19.063,31.151,29.647,10.721,1.1338,6.1161,0.12855,nsleep
35,0.43497,18.242,31.151,29.647,5.3973,1.1165,4.4111,0.14884,nsleep
35,0.43497,17.036,31.185,29.61,8.7383,1.095,6.0552,0.17252,nsleep
35,0.43497,16.988,31.202,29.61,48.507,0.96135,34.355,0.27739,nsleep
35,0.43497,17.422,31.253,29.61,14.356,1.1381,11.089,0.040593,nsleep
35,0.43497,17.036,31.27,29.629,21.783,1.0777,22.127,0.18605,nsleep
35,0.43497,18.435,31.253,29.629,39.54,0.7846,50.633,0.2943,nsleep
35,0.43497,20.028,31.219,29.61,32.039,0.42248,51.858,0.50403,nsleep
35,0.43497,20.897,31.151,29.61,15.619,0.80184,24.583,0.064273,nsleep
35,0.44385,20.993,31.1,29.61,14.998,0.8234,21.264,-0.21311,nsleep
35,0.45272,21.669,31.066,29.592,14.83,0.67251,23.659,0.071038,nsleep
35,0.45272,22.296,31.032,29.592,43.89,0.80615,52.064,-0.274,nsleep
35,0.45272,22.344,31.015,29.592,37.23,0.5906,55.156,0.24018,nsleep
35,0.45272,22.248,30.981,29.592,5.5051,0.83633,9.2688,-0.30445,nsleep
35,0.4616,22.682,30.914,29.592,3.1556,0.87513,3.765,-0.13869,nsleep
35,0.4616,22.73,30.88,29.61,5.4706,0.83633,4.9862,-0.11501,nsleep
35,0.4616,22.393,30.846,29.592,6.9019,0.79753,9.4143,-0.30445,nsleep
35,0.4616,22.248,30.829,29.592,2.4357,0.82771,10.473,-0.18267,nsleep
35,0.4616,22.248,30.795,29.573,6.1087,0.83633,10.158,-0.13531,nsleep
35,0.4616,22.972,30.762,29.555,16.796,0.84926,31.521,-0.38902,nsleep
35,0.4616,23.406,30.745,29.537,25.586,0.96997,25.692,-0.32813,nsleep
35,0.45272,23.358,30.745,29.518,6.9191,0.87082,8.4806,-0.50742,nsleep
35,0.40834,23.551,30.745,29.481,16.252,0.89237,16.001,-0.40932,nsleep
35,0.42609,23.02,30.745,29.445,10.252,1.0691,5.0572,-0.19958,nsleep
35,0.43497,21.91,30.762,29.426,11.911,1.0734,6.8197,-0.20973,nsleep
35,0.43497,20.848,30.762,29.408,10.67,1.0734,3.9612,-0.21311,nsleep
35,0.43497,20.366,30.762,29.39,7.5356,0.96997,10.385,-0.3146,nsleep
35,0.43497,19.738,30.778,29.371,3.3367,0.91824,5.5545,-0.34843,nsleep
35,0.42609,19.69,30.778,29.335,6.0009,0.9053,10.202,-0.44991,nsleep
35,0.42609,19.931,30.795,29.298,2.3883,0.84926,7.1884,-0.54801,nsleep
35,0.42609,20.173,30.795,29.261,1.9399,0.92255,5.338,-0.47359,nsleep
35,0.41722,20.462,30.795,29.225,8.3331,0.87513,14.279,-0.52433,nsleep
35,0.42609,20.414,30.795,29.188,5.1042,0.88806,9.783,-0.41608,nsleep
35,0.41722,20.655,30.795,29.17,3.6859,0.72424,8.7614,-0.51756,nsleep
35,0.41722,21.476,30.762,29.152,6.4622,0.28884,9.2282,-0.79157,nsleep
35,0.3462,21.669,30.745,29.115,11.678,0.87513,18.297,-0.54463,nsleep
35,0.33732,21.91,30.745,29.079,2.5952,0.85788,5.0911,-0.6089,nsleep
35,0.33732,22.248,30.745,29.024,3.9489,0.88375,6.3562,-0.58522,nsleep
35,0.32845,22.393,30.745,28.987,0.34057,0.87944,1.5899,-0.59199,nsleep
35,0.32845,22.441,30.745,28.969,4.8585,0.87082,6.4746,-0.59875,nsleep
35,0.3462,22.103,30.745,28.987,15.153,0.83202,16.166,-0.45667,nsleep
35,0.40834,22.007,30.812,29.06,5.1214,0.93548,5.5072,-0.33151,nsleep
35,0.42609,22.537,30.88,29.079,11.834,0.99584,8.7343,-0.21988,nsleep
35,0.43497,21.379,30.897,29.079,4.4231,0.81046,4.5194,0.24694,nsleep
35,0.42609,19.98,30.897,29.079,37.182,0.9829,18.013,0.15222,nsleep
35,0.41722,18.966,30.947,29.097,10.178,1.1295,6.9448,-0.077804,nsleep
35,0.41722,18.87,30.981,29.115,46.352,0.40523,52.173,-0.34166,nsleep
35,0.41722,19.256,30.964,29.115,8.6995,-0.060354,6.6607,-0.74083,nsleep
35,0.40834,19.835,30.88,29.115,4.2118,-0.073287,5.4835,-0.73744,nsleep
35,0.39059,20.704,30.812,29.097,3.854,-0.064665,9.262,-0.73068,nsleep
35,0.38171,21.427,30.762,29.097,6.7682,0.012933,12.286,-0.77804,nsleep
35,0.35508,22.634,30.745,29.079,13.373,-0.09053,18.598,-0.80172,nsleep
35,0.35508,21.62,30.745,29.06,6.4104,-0.1552,10.821,-0.77466,nsleep
35,0.41722,20.607,30.543,29.024,11.303,0.72424,17.607,-0.63258,nsleep
35,0.42609,20.028,30.576,29.042,5.3715,0.73718,6.8806,-0.61567,nsleep
35,0.42609,19.545,30.627,29.06,23.008,0.6294,42.64,-0.61905,nsleep
35,0.42609,19.207,30.644,29.06,4.8154,0.65527,3.0005,-0.57507,nsleep
35,0.42609,19.497,30.644,29.079,8.1391,0.64234,14.553,-0.57507,nsleep
35,0.42609,19.111,30.694,29.079,2.4788,0.64234,3.3692,-0.51756,nsleep
35,0.42609,18.532,30.711,29.079,3.0608,0.63371,5.7135,-0.59537,nsleep
35,0.42609,18.435,30.728,29.097,13.588,0.6294,25.682,-0.6292,nsleep
35,0.42609,18.773,30.728,29.115,2.5004,0.82771,4.3469,-0.57169,nsleep
35,0.42609,18.87,30.728,29.133,1.7977,0.82771,3.9071,-0.57169,nsleep
35,0.43497,18.387,30.745,29.152,1.9227,0.83202,3.6974,-0.56831,nsleep
35,0.43497,17.76,30.778,29.152,0.65527,0.83202,4.3705,-0.56831,nsleep
35,0.43497,17.084,30.829,29.17,0.89237,0.83633,4.1067,-0.57169,nsleep
35,0.43497,16.408,30.88,29.17,17.58,0.75442,21.403,-0.59199,nsleep
35,0.42609,15.829,30.897,29.188,5.3585,0.74149,6.045,-0.433,nsleep
35,0.42609,15.154,30.93,29.188,17.287,0.84064,17.08,-0.31122,nsleep
35,0.42609,14.333,30.964,29.188,10.096,0.68545,14.573,-0.55816,nsleep
35,0.42609,13.706,30.981,29.188,12.032,0.64234,13.433,-0.59875,nsleep
35,0.42609,13.995,30.998,29.206,8.3288,0.59923,10.97,-0.63258,nsleep
35,0.43497,14.478,31.015,29.206,1.8839,0.54749,4.3367,-0.65626,nsleep
35,0.43497,14.623,31.032,29.206,9.316,0.52594,11.884,-0.59537,nsleep
35,0.44385,14.768,31.049,29.225,27.737,0.58629,38.963,-0.60552,nsleep
35,0.43497,16.312,31.049,29.261,5.906,0.50007,16.44,-0.6292,nsleep
35,0.43497,18.677,30.998,29.28,10.131,0.56043,19.177,-0.67994,nsleep
35,0.42609,19.69,30.964,29.316,0.81909,0.69407,3.1189,-0.69009,nsleep
35,0.42609,21.138,30.897,29.316,0.96135,0.69838,2.439,-0.69009,nsleep
35,0.42609,22.2,30.863,29.316,3.4445,0.71993,4.7156,-0.69009,nsleep
35,0.42609,23.165,30.795,29.316,1.4054,0.75873,2.6995,-0.68332,nsleep
35,0.42609,23.503,30.745,29.298,2.1512,0.75873,2.9126,-0.67994,nsleep
35,0.42609,23.696,30.711,29.298,1.8537,0.75873,3.7955,-0.67655,nsleep
34,0.35508,13.513,30.762,29.152,1.5045,1.1122,1.847,-0.21311,nsleep
34,0.28406,11.196,30.812,29.17,4.8412,1.0907,5.0403,-0.28754,nsleep
34,0.26631,9.8933,30.846,29.188,0.75442,1.0907,0.70023,-0.30783,nsleep
34,0.25743,9.3142,30.846,29.225,1.2545,1.0864,1.069,-0.30783,nsleep
34,0.24855,8.9764,30.846,29.243,2.5866,1.0864,0.85922,-0.30783,nsleep
34,0.23968,8.7351,30.846,29.28,2.0132,1.0864,1.9485,-0.31122,nsleep
34,0.23968,8.0112,30.88,29.316,11.635,1.0777,9.4887,-0.31122,nsleep
34,0.23968,7.9629,30.897,29.371,4.6214,1.095,7.0497,-0.2943,nsleep
34,0.2308,8.0112,30.914,29.408,0.36212,1.095,5.7778,-0.29092,nsleep
34,0.22192,8.3007,30.93,29.426,0.51301,1.095,5.6323,-0.2943,nsleep
34,0.21305,8.0594,30.964,29.481,12.588,1.0864,16.129,-0.27062,nsleep
34,0.12428,10.665,30.93,29.518,24.922,0.93979,29.423,-0.28415,nsleep
34,0.14203,12.162,30.914,29.537,0.84064,0.96566,5.0167,-0.274,nsleep
34,0.14203,13.078,30.897,29.573,3.4919,0.97859,7.3643,-0.2943,nsleep
34,0.16866,13.754,30.88,29.592,21.176,0.93117,17.695,-0.27739,nsleep
34,0.17754,14.14,30.897,29.665,6.2164,0.9441,7.6518,-0.27062,nsleep
34,0.16866,13.995,30.914,29.684,16.205,0.93979,22.688,-0.28754,nsleep
34,0.18642,14.671,30.914,29.721,5.337,0.79322,5.8421,-0.6089,nsleep
34,0.18642,14.816,30.93,29.776,9.9885,0.93117,14.451,-0.18267,nsleep
34,0.19529,12.885,31.015,29.813,41.463,0.93548,37.596,-0.12855,nsleep
34,0.20417,12.113,31.083,29.868,4.4748,0.9829,9.9589,-0.18605,nsleep
34,0.20417,11.486,31.134,29.924,7.3287,0.99584,9.2891,-0.18267,nsleep
34,0.19529,11.148,31.168,29.961,46.02,0.87944,38.293,-0.2943,nsleep
34,0.18642,11.679,31.168,29.979,2.6383,0.68545,6.9685,-0.43976,nsleep
34,0.16866,11.582,31.185,29.998,9.6911,0.58198,7.7567,-0.47359,nsleep
34,0.15979,11.196,31.202,29.998,5.2249,0.58198,2.9938,-0.47697,nsleep
34,0.15979,11.196,31.219,29.998,6.5527,0.58629,2.5878,-0.47697,nsleep
34,0.15091,11.1,31.236,30.016,4.8412,0.59491,3.173,-0.47021,nsleep
34,0.15091,11.052,31.253,30.053,4.4705,0.59491,2.324,-0.47697,nsleep
34,0.15091,11.1,31.253,30.072,5.2637,0.61216,8.6024,-0.44314,nsleep
34,0.15091,10.907,31.27,30.09,1.3838,0.61647,5.0742,-0.44314,nsleep
34,0.15091,10.714,31.287,30.127,1.1467,0.62078,4.7021,-0.45329,nsleep
34,0.15979,11.003,31.304,30.164,24.383,0.73718,24.552,-0.41946,nsleep
34,0.16866,10.424,31.338,30.201,6.044,0.84926,4.2251,-0.45667,nsleep
34,0.16866,10.135,31.355,30.239,13.726,0.87082,13.064,-0.39917,nsleep
34,0.17754,9.2659,31.372,30.257,2.2115,0.89237,2.1514,-0.33151,nsleep
34,0.17754,8.542,31.406,30.276,2.1081,0.88806,3.6602,-0.34166,nsleep
34,0.18642,8.3007,31.423,30.294,46.49,0.74149,49.172,-0.38564,nsleep
34,0.21305,9.845,31.44,30.313,12.713,0.11209,22.144,-0.73406,nsleep
34,0.14203,11.92,31.406,30.294,1.7804,0.060354,1.6001,-0.86261,nsleep
34,0.14203,12.306,31.355,30.276,1.095,0.060354,0.96071,-0.85922,nsleep
34,0.15091,11.968,31.338,30.276,0.71562,0.064665,2.1109,-0.86599,nsleep
34,0.16866,11.341,31.321,30.257,2.7676,0.056043,2.3037,-0.86261,nsleep
34,0.17754,10.907,31.338,30.257,65.122,0.57767,52.792,-0.46682,nsleep
34,0.17754,10.086,31.338,30.276,30.392,1.1209,19.725,-0.12516,nsleep
34,0.17754,10.762,31.338,30.294,171.65,1.0734,136.21,-0.16914,nsleep
34,0.18642,10.762,31.338,30.294,82.055,1.0734,65.406,-0.24694,nsleep
34,0.18642,10.086,31.338,30.294,58.396,1.0045,36.057,-0.32136,nsleep
34,0.20417,0.38608,31.697,30.406,1.7934,0.98721,0.87952,-0.11163,nsleep
34,0.20417,-0.2413,31.748,30.425,2.384,0.99152,0.98777,-0.11163,nsleep
34,0.20417,-0.67564,31.799,30.462,2.6297,0.99152,1.1907,-0.12178,nsleep
34,0.20417,-0.62738,31.817,30.48,18.848,1.0303,12.158,-0.15222,nsleep
34,0.20417,1.0617,31.834,30.536,38.204,1.0605,34.213,-0.22665,nsleep
34,0.18642,3.1852,31.817,30.536,3.7333,1.0562,5.8082,-0.12178,nsleep
34,0.18642,4.5847,31.799,30.536,14.687,1.0346,14.323,-0.10148,nsleep
34,0.17754,5.936,31.748,30.536,21.904,0.99152,27.465,-0.12178,nsleep
34,0.16866,6.8529,31.714,30.555,1.5994,1.0217,5.6729,-0.15899,nsleep
34,0.16866,7.2873,31.697,30.555,0.87082,1.026,0.6292,-0.15899,nsleep
34,0.18642,7.432,31.679,30.555,17.597,0.9829,11.796,-0.24356,nsleep
34,0.19529,6.3703,31.714,30.555,1.3364,0.96566,2.4762,-0.32136,nsleep
34,0.19529,5.7429,31.731,30.574,1.1597,0.96997,2.2191,-0.32813,nsleep
34,0.19529,4.9708,31.731,30.574,10.083,0.97859,7.0937,-0.36196,nsleep
34,0.19529,4.0056,31.765,30.592,2.7375,0.9829,1.0893,-0.37211,nsleep
34,0.18642,4.1986,31.782,30.592,14.459,1.0519,16.109,-0.11163,nsleep
34,0.19529,5.3569,31.799,30.611,3.5178,1.0519,4.2589,-0.13531,nsleep
34,0.18642,6.1773,31.782,30.63,6.9191,0.96997,8.7817,-0.16576,nsleep
34,0.18642,6.8047,31.782,30.648,8.1521,1.0045,6.3664,-0.12855,nsleep
34,0.19529,7.1425,31.782,30.648,38.437,1.0174,35.651,-0.094718,nsleep
34,0.19529,6.9977,31.799,30.667,38.976,1.0389,39.112,-0.064273,nsleep
34,0.19529,7.3355,31.799,30.686,37.665,1.0389,38.997,-0.071038,nsleep
34,0.19529,7.3355,31.817,30.704,14.847,1.0389,13.403,-0.074421,nsleep
34,0.19529,7.5768,31.799,30.704,1.8235,1.0131,2.0161,-0.050742,nsleep
34,0.20417,6.5151,31.799,30.723,7.0053,0.96135,6.4036,-0.21311,nsleep
34,0.20417,4.7295,31.834,30.742,0.80615,0.97859,1.7184,-0.24356,nsleep
34,0.20417,4.1986,31.851,30.742,17.36,1.0045,15.138,-0.16237,nsleep
34,0.19529,5.2121,31.851,30.742,7.9365,1.0088,8.0882,-0.084569,nsleep
34,0.19529,5.7912,31.851,30.761,12.446,0.98721,8.687,-0.094718,nsleep
34,0.18642,5.0673,31.868,30.761,8.4538,0.78029,6.5423,-0.013531,nsleep
34,0.19529,3.0404,31.954,30.779,13.39,0.76735,8.9102,-0.013531,nsleep
34,0.20417,3.8608,31.989,30.817,50.49,0.3923,48.086,-0.60213,nsleep
34,0.20417,6.6116,31.954,30.798,8.8892,0.047421,10.713,-0.86261,nsleep
34,0.19529,7.7216,31.903,30.779,0.53456,0.13364,1.14,-0.90658,nsleep
34,0.20417,8.3007,31.868,30.761,0.1552,0.13795,0.32475,-0.9032,nsleep
34,0.20417,8.2525,31.851,30.742,0.10346,0.13795,0.16237,-0.9032,nsleep
34,0.20417,7.9629,31.834,30.742,0.52163,0.13364,1.2077,-0.90658,nsleep
