age,sensor1,sensor2,sensor3,sensor5,sensor6,sensor7,sensor8,sensor9,gender
53,15.979,6.6116,34.722,35.87,86.341,0.707,126.28,-0.51723,F
56,1.8997,35.954,31.96,31.642,6.1678,0.69227,7.0326,-0.2207,F
33,18.029,29.101,33.659,32.879,298.01,0.8085,199.89,-0.30505,M
30,4.2609,33.734,29.073,28.038,25.809,-0.22388,32.388,-0.92264,M
53,3.2933,17.663,34.276,33.693,32.136,0.53918,53.796,-0.28209,F
36,7.8206,40.345,32.824,33.875,70.917,0.86037,101.28,-0.33364,M
36,10.768,31.417,33.875,33.655,1.3646,0.7222,2.8318,-0.59173,M
36,11.442,11.1,32.704,32.413,4.6273,0.49004,16.142,-0.90162,M
36,3.4265,27.412,31.576,31.716,112.18,0.87699,147.69,-0.24417,M
31,2.6631,23.213,31.854,30.847,62.219,0.7921,62.894,-0.53446,M
43,5.7079,24.42,34.101,33.296,172.93,0.74177,172.7,-0.14985,M
35,0.32845,22.393,27.617,26.361,173.68,0.96409,185.84,-0.24281,F
49,3.9769,29.535,29.012,29.735,72.297,0.32484,102.65,-0.68136,F
35,1.3671,26.977,31.572,31.906,162.85,0.94635,182.94,-0.48256,F
33,4.181,18.966,31.376,30.356,189.44,0.8847,158.75,-0.34279,M
35,5.7967,33.589,30.529,30.004,105.67,0.6276,159.85,-0.49633,F
39,4.4385,33.83,32.998,32.48,116.64,0.79582,121.47,-0.42884,M
33,1.8287,24.13,31.751,31.656,58.884,0.917,93.6,-0.26916,M
37,3.0093,40.104,32.096,32.314,89.629,0.87753,87.262,-0.36702,M
35,1.4469,34.844,30.901,30.837,78.384,0.75537,146.52,-0.46397,F
54,1.9529,21.476,33.566,33.099,17.882,0.63916,20.396,-0.42848,F
30,18.26,25.095,32.811,31.442,116.41,0.86957,139.24,-0.36778,M
54,0.47936,19.159,33.018,32.633,116.34,0.55835,144.85,-0.41304,F
56,0.44385,24.178,32.703,32.677,42.823,0.95407,25.886,-0.073005,F
30,2.6542,22.634,31.325,29.856,32.643,0.76749,38.507,-0.44277,M
39,5.2196,33.782,33.351,32.833,150.27,0.71766,153.35,-0.56405,M
49,0.60363,26.398,30.967,30.327,118.18,0.5985,128.2,0.46655,F
43,0.68353,33.589,30.521,29.623,135.03,0.42884,164.54,-0.77616,M
35,18.224,18.628,33.567,33.598,16.941,0.59677,22.209,-0.49183,F
35,16.183,37.064,31.737,31.055,90.2,0.36421,110.47,-0.73199,F
33,6.7731,20.076,31.104,30.17,68.692,0.91116,71.81,-0.41777,M
53,7.8561,15.395,34.901,34.404,167.74,0.8349,200.32,-0.045128,F
35,14.008,20.704,32.42,32.089,36.477,0.80254,44.948,-0.46523,F
36,0.25743,31.272,30.377,29.69,171.27,0.68868,252.54,-0.53427,M
56,2.2281,34.844,31.053,30.618,56.63,0.81379,48.106,-0.22444,F
30,0.70128,30.452,32.252,31.401,167.96,0.86534,137.62,-0.33069,M
30,16.662,37.498,32.75,31.865,13.358,-0.91975,21.235,-0.067333,M
24,14.39,17.856,33.243,33.524,139.9,0.76501,249.73,-0.41304,M
49,6.6843,30.066,28.173,28.058,174.8,0.76432,208.91,-0.31137,F
36,6.1251,8.3972,29.864,29.108,64.667,0.90732,57.486,-0.35704,M
35,0.55925,16.843,31.288,30.852,91.606,0.68201,128.43,-0.45705,F
37,4.2876,37.932,31.519,31.378,46.428,0.61818,61.721,0.71086,M
53,3.7194,14.43,34.925,36.232,45.63,0.67129,64.051,-0.15354,F
30,0.2308,22.055,30.994,30.317,25.185,0.41338,29.067,-0.54301,M
56,2.4057,31.079,32.419,32.151,91.936,0.96844,62.601,-0.17581,F
56,0.31957,32.238,32.218,32.287,72.16,0.81501,60.234,-0.15992,F
53,5.2907,9.7003,32.252,31.508,81.536,0.57354,106.12,-0.42499,F
32,0.8877,37.643,32.587,32.103,161.37,0.8322,138.35,-0.26988,M
31,1.6866,27.605,32.848,32.577,110.06,0.91004,120.87,-0.24931,M
43,0.22192,33.927,30.88,29.749,418.39,0.83449,237.37,-0.23823,M
53,1.873,15.733,28.418,30.555,71.144,0.47614,121.6,-0.71097,F
35,18.224,9.6037,33.687,33.428,33.586,0.86284,41.959,0.053793,F
31,2.4855,36.629,33,32.614,79.434,0.94629,77.32,-0.24931,M
53,4.0035,14.333,31.524,30.222,81.536,0.82964,125.8,-0.30187,F
53,0.08877,25.626,26.489,26.205,65.9,0.82547,71.682,-0.34434,F
26,0.52374,22.344,30.53,29.051,97.227,0.69986,104.86,-0.51061,M
36,7.4744,9.5072,32.96,32.901,56.305,0.44777,73.783,-0.80598,M
35,1.3049,15.009,32.693,32.746,90.236,0.60653,149.75,-0.61863,F
35,18.127,11.341,32.437,32.951,21.88,0.08101,29.642,-0.83793,F
26,18.207,25.433,33.465,32.602,96.851,0.7222,99.43,-0.39192,M
43,0.38171,24.806,33.144,32.485,169.6,0.87313,130.12,-0.44572,M
56,3.7638,40.683,33.085,32.711,109.77,0.64481,165.86,-0.088375,F
53,0.19529,22.055,29.044,27.773,6.4929,0.94394,12.129,-0.34801,F
36,0.23968,18.87,32.264,31.958,72.33,0.84608,75.547,-0.43368,M
53,13.094,9.1211,33.553,33.697,46.492,0.45683,65.483,-0.64746,F
30,0.98534,32.769,31.81,31.345,9.531,0.80745,20.973,-0.37901,M
53,9.6049,37.932,32.506,32.127,20.816,0.71846,22.866,-0.5275,F
30,1.4381,-2.6543,32.842,32.277,6.9232,0.83836,6.1844,-0.26604,M
43,0.25743,24.95,31.522,30.274,82.584,0.90017,50.285,-0.29586,M
36,2.672,34.313,32.614,31.962,142.13,0.64473,197.53,-0.58247,M
27,1.9529,25.771,31.358,31.071,157.85,0.90732,198.04,-0.09898,M
36,5.7523,41.455,32.478,32.301,137.98,0.83888,197.89,-0.32136,M
36,0.73679,39.042,32.14,31.085,23.28,0.45424,35.378,-0.46196,M
35,14.248,18.194,31.724,31.699,80.337,0.78801,119.28,-0.54615,F
33,1.0652,24.95,31.183,30.474,19.422,0.665,22.854,-0.33017,M
30,4.11,-20.945,35.091,34.957,14.765,0.92017,14.787,-0.34598,M
26,4.0035,22.634,33.427,32.464,86.725,0.69612,96.468,-0.32373,M
36,2.4944,25.626,31.309,31.087,13.989,0.19317,13.881,-0.94024,M
33,2.1038,18.001,30.918,30.449,22.089,0.95158,32.804,-0.32236,M
33,1.6777,25.143,31.818,31.712,129.01,0.665,129.75,-0.67111,M
30,1.8198,14.526,30.514,30.286,69.129,0.82483,70.347,-0.43127,M
32,1.6422,30.162,32.419,32.103,12.31,0.62599,13.828,-0.77542,M
52,8.4242,27.556,33.902,32.955,47.296,0.6545,85.838,0.043066,F
36,9.8357,4.4882,28.437,28.146,71.819,0.93874,56.001,-0.13433,M
53,3.8082,15.202,31.997,31.245,80.76,0.77554,102.93,-0.35747,F
49,3.8082,33.348,29.696,30.229,66.607,0.16051,77.755,-0.43226,F
53,7.1282,10.81,32.849,32.468,0.26751,0.90572,0.53483,-0.47255,F
36,18.136,13.561,32.858,32.47,7.0663,0.7257,9.7788,-0.32967,M
34,2.8051,24.95,29.789,29.074,7.8576,0.81323,12.851,-0.45794,F
36,0.93208,15.829,31.961,32.071,67.594,0.79586,62.391,-0.34257,M
53,3.7816,25.288,30.159,29.964,129.91,0.61321,161.76,-0.64742,F
35,15.455,24.082,32.25,31.807,81.806,0.75286,85.529,-0.57512,F
53,12.055,16.939,33.535,33.947,44.139,0.88828,51.563,-0.33489,F
53,5.0155,13.416,32.492,32.198,74.355,-0.087015,112.93,-0.62142,F
30,0.15979,12.451,30.696,29.989,5.0108,0.91562,4.0671,-0.36808,M
53,0.75454,9.0729,31.007,30.595,44.048,0.78556,64.519,-0.22853,F
53,12.357,27.46,34.884,34.632,136.4,0.85977,180.66,-0.11282,F
56,0.16866,25.385,30.951,30.542,104.47,0.93384,102.34,-0.096409,F
56,0.27519,31.465,33.004,32.24,64.448,0.71464,60.56,0.076927,F
36,3.1779,16.843,29.599,29.492,0.12176,0.0078556,0.36764,-0.89082,M
53,5.2907,13.609,33.752,33.309,0.50063,0.86751,1.9781,-0.57512,F
54,1.5446,24.468,33.669,33.309,37.685,0.4392,55.492,-0.71771,F
36,5.7345,15.54,30.113,30.027,9.4542,0.27102,14.391,-0.8378,M
33,2.0683,31.079,31.952,31.749,77.438,0.8155,104.12,-0.50603,M
36,0.22192,14.381,32.315,31.865,91.072,0.83836,69.352,-0.31706,M
32,1.0564,30.162,31.785,31.236,6.525,0.48974,6.8267,-0.707,M
30,0.76342,16.264,30.96,30.976,79.346,0.75336,127.18,-0.35714,M
36,2.2814,24.757,32.332,32.033,35.42,0.36316,28.845,-0.81633,M
39,4.3586,32.045,33.776,33.525,237.96,0.73187,159.85,-0.57564,M
35,18.127,28.184,30.72,30.674,175.05,0.87639,197.72,-0.5873,F
39,0.54149,4.5847,28.627,27.272,219.06,0.82243,184.72,-0.48854,F
35,14.869,25.916,32.114,31.115,63.103,0.74139,71.425,-0.53483,F
39,3.3999,28.232,31.766,31.542,153.98,0.84911,103.86,-0.44815,M
54,0.38171,20.221,32.256,31.798,44.273,0.58917,46.041,-0.60702,F
30,4.7137,14.092,30.414,30.453,142.53,0.74628,148,-0.46662,M
39,5.1753,33.203,33.115,32.647,39.251,0.58976,50.634,-0.66837,M
36,1.1185,29.342,33.522,33.233,151.79,0.85719,144.75,-0.34145,M
31,11.238,22.875,33.761,32.99,162.99,0.76919,249.39,-0.31142,M
32,3.4531,34.072,33.288,33.051,3.5776,0.88464,8.2847,-0.43999,M
53,1.8109,5.9842,31.743,31.867,96.657,0.68175,153.3,-0.52429,F
36,3.32,18.966,32.248,32.014,10.798,-0.065678,9.6721,-0.95846,M
34,10.794,37.015,31.536,30.789,140.25,0.69601,152.46,-0.59452,F
30,0.10652,13.851,31.776,31.05,15.38,0.49065,24.851,-0.83091,M
53,10.484,15.781,32.66,32.354,54.049,0.79872,60.139,-0.3187,F
30,18.26,27.219,33.392,31.954,190.05,0.86201,233.26,-0.42848,M
53,1.873,15.684,31.005,30.815,97.09,0.77914,109.74,-0.47266,F
36,2.6808,34.988,32.767,31.943,117.67,0.707,188.9,-0.48205,M
53,14.576,8.7833,34.617,35.334,9.394,0.14865,7.2226,-0.69956,F
54,0.40834,26.398,32.78,32.258,55.614,0.62361,58.685,-0.73677,F
32,0.64802,22.007,31.635,31.144,191.48,0.63704,217.61,-0.24327,M
30,2.1216,15.684,31.532,31.078,15.454,0.39849,35.874,-0.94977,M
36,1.2605,37.16,32.58,31.849,156.08,0.71799,171.09,-0.44589,M
56,0.93208,35.133,30.999,31.259,109.66,0.87445,56.656,-0.29827,F
54,0.27519,21.572,33,32.558,10.993,0.92091,19.833,-0.20094,F
36,14.336,21.476,30.698,29.874,94.194,0.66919,77.292,-0.55346,M
26,4.039,14.526,31.65,30.133,137.04,0.89226,151.93,-0.12497,M
35,15.224,25.819,32.045,31.887,82.888,0.6039,125.68,-0.47133,F
49,0.26631,22.827,31.801,31.34,46.379,0.819,74.059,0.39477,F
54,0.63026,23.165,34.065,33.712,90.554,0.60548,104.72,-0.52467,F
53,4.687,18.677,31.216,30.622,29.796,-0.087015,40.02,-0.71816,F
30,1.8642,20.897,29.781,29.492,71.081,-0.054989,75.85,-0.8484,M
35,18.224,23.068,33.533,33.579,63.318,0.64998,92.748,-0.5072,F
53,0.062139,6.8529,28.466,27.7,125.6,0.7575,168.35,-0.48457,F
53,4.7936,25.192,33.635,34.722,26.72,0.2928,48.269,-0.37135,F
32,0.58588,40.78,30.746,29.964,159.81,0.8322,182.85,-0.28508,M
32,0.79893,21.62,31.768,31.236,167.6,0.78801,169.72,-0.3383,M
30,2.4589,0.57912,30.364,29.4,24.289,0.86018,24.151,-0.36411,M
53,4.3941,9.1694,34.849,35.147,98.078,0.72611,114.55,-0.49087,F
42,6.063,23.792,31.356,30.782,51.866,0.86735,44.355,-0.2427,M
53,7.5365,6.5151,32.938,32.821,96.722,0.59879,151.35,-0.71494,F
30,1.9263,33.975,33.59,32.754,130.8,0.81358,185.33,-0.20307,M
54,0.38171,24.661,32.122,31.611,40.845,0.72128,70.8,-0.52846,F
35,6.9418,30.066,31.07,31.044,58.681,0.64072,74.085,-0.62844,F
36,11.363,16.36,31.409,31.827,137.01,0.73842,117.34,-0.50551,M
31,6.4358,34.747,32.139,31.481,160.29,0.78913,181.6,-0.24638,M
35,4.5272,6.8047,30.439,29.817,37.524,0.7945,43.673,-0.42707,F
35,18.127,23.068,32.079,32.17,37.357,0.88743,44.096,0.082296,F
52,1.154,17.422,34.85,35.421,67.035,0.6825,106.2,-0.33017,F
54,0.29294,18.242,32.721,32.242,80.037,0.67333,77.901,-0.54018,F
30,13.697,31.852,32.693,32.408,1075.1,0.73677,317.66,-0.40137,M
32,0.079893,31.176,30.485,29.748,180.35,0.83588,189.78,-0.3649,M
30,0.31957,41.214,28.393,28.053,10.578,-0.37089,13.178,-0.78718,M
33,1.9796,27.315,32.155,31.704,123.94,0.77484,137.06,-0.40349,M
56,0.37283,19.401,32.098,31.442,1.6144,0.026465,0.8284,-0.74271,F
30,1.083,37.353,33.506,32.477,139.76,0.90595,107.16,-0.30085,M
49,4.6071,14.092,30.553,29.535,44.186,0.80254,54.758,-0.3187,F
30,10.386,20.462,34.514,34.073,172.09,0.96547,174.71,-0.3535,M
36,1.0297,17.325,32.028,31.902,79.903,0.81517,106.6,-0.25875,M
30,12.836,29.728,33.693,32.915,141.04,0.77901,252.55,-0.42504,M
25,9.9244,10.569,33.225,33.582,65.247,0.75413,97.577,-0.57676,M
54,0.48823,26.833,33.262,32.936,75.184,0.4165,80.548,-0.69264,F
54,0.43497,18.966,33.668,33.047,60.389,0.65262,65.572,-0.59537,F
53,6.0541,17.47,32.508,32.076,79.797,0.68896,117.63,-0.44883,F
53,4.5272,23.261,31.373,30.76,58.537,0.57714,81.13,-0.73083,F
53,3.3821,14.816,33.717,33.29,11.893,0.72993,18.115,0.26009,F
37,0.12428,25.819,29.526,28.903,183.87,0.81714,131.22,-0.37861,M
56,0.16866,18.532,32.794,33.18,1.9833,0.87817,1.6386,-0.39769,F
53,9.9067,14.092,32.289,32.048,7.8133,0.22842,10.043,-0.89305,F
36,18.136,46.86,29.905,30.54,5.3493,0.5873,18.434,-0.53224,M
53,4.7936,14.43,34.36,34.249,48.46,0.41332,74.391,-0.62886,F
32,2.4323,44.013,32.158,31.579,43.699,0.72121,79.485,-0.36478,M
32,0.91433,31.369,31.984,31.071,50.285,0.8727,67.64,-0.32309,M
35,17.807,7.3355,33.635,33.061,72.767,0.32851,108.93,-0.59631,F
34,1.9441,23.889,29.431,29.183,116.2,0.82422,128.2,-0.44188,F
39,4.403,19.304,31.659,31.002,131.16,0.82964,171.24,-0.37336,F
36,2.4855,25.771,33.024,32.642,162.21,0.77294,203.98,-0.44188,M
30,0.8078,28.811,30.073,29.105,14.105,0.86926,15.561,-0.44461,M
32,3.1957,38.946,32.352,31.806,13.175,0.32036,17.033,-0.87805,M
32,0.52374,20.752,33.23,32.831,250.95,0.82852,235.87,-0.25467,M
31,10.058,24.468,33.591,32.545,30.247,0.4386,47.84,-0.75329,M
53,9.7469,33.058,34.712,34.537,96.724,0.84201,107.4,-0.17299,F
30,5.2818,22.827,33.356,32.918,76.147,0.83836,101.96,-0.43368,M
26,6.2316,13.078,32.178,31.021,117.14,0.55363,146.91,-0.27803,M
30,0.50599,18.484,32.773,31.862,7.3499,0.75855,8.8907,-0.46373,M
31,10.439,43.724,31.838,31.082,155.25,0.76592,249,-0.26933,M
26,0.56813,23.84,32.811,31.905,139.9,0.90422,120.87,-0.34614,M
35,18.127,22.634,32.471,32.398,11.769,0.86166,19.134,-0.58356,F
37,3.9147,12.741,34.237,33.374,148.99,0.61463,185.25,0.59496,M
31,3.7993,22.972,31.805,30.393,124.21,0.81664,147.57,-0.38207,M
54,0.39059,7.5768,32.661,32.078,40.713,0.72128,47.294,-0.44634,F
36,11.345,25.626,31.256,31.376,63.675,0.47507,92.601,-0.69906,M
56,0.36396,25.143,31.236,31.004,22.995,1.0204,3.6522,-0.058611,F
39,6.4092,18.339,31.507,30.778,119.43,0.78275,104.08,-0.36939,F
53,7.3057,20.173,32.116,31.659,188.45,0.69979,245.71,-0.32967,F
53,2.8761,51.879,29.878,29.901,49.397,0.82483,89.568,-0.27494,F
53,8.9835,45.654,34.165,34.044,159.17,0.89174,176.08,-0.14666,F
36,2.1749,13.995,31.681,31.033,17.157,0.086411,18.909,-0.93324,M
30,1.9441,19.159,27.292,26.54,189.53,0.88375,145.29,-0.43127,M
27,2.3435,19.401,29.931,29.492,13.735,0.75413,20.114,-0.555,M
53,6.2938,14.188,31.817,31.6,79.96,0.8484,123.32,-0.30885,F
52,1.0564,18.821,32.782,33.069,27.954,0.77,57.608,-0.39118,F
32,1.9796,42.517,31.951,31.53,133.89,0.81747,148.82,-0.28888,M
53,1.1096,-2.0269,28.869,28.435,89.407,0.83325,130.18,-0.32967,F
56,0.16866,25.674,30.884,30.449,142.95,0.95653,86.64,-0.34636,F
30,0.68353,9.9898,30.977,30.262,96.14,0.707,140.38,-0.51385,M
53,13.324,32.865,34.987,34.842,150.28,0.88819,195.14,-0.041367,F
56,0.71016,27.122,31.454,31.06,67.891,0.80636,57.377,-0.021979,F
53,2.6631,7.6733,33.807,34.39,54.589,0.52489,84.208,-0.47133,F
31,11.86,31.803,32.884,32.563,97.746,0.69063,125.86,-0.58075,M
33,6.1784,19.642,31.002,30.096,82.462,0.91116,76.745,-0.28209,M
35,1.3848,38.656,31.032,30.49,8.1752,0.84096,16.508,-0.4161,F
26,4.8379,22.2,32.719,32.101,131.86,0.89705,90.938,-0.39192,M
36,5.9387,13.754,30.766,30.435,8.7236,0.5656,30.355,-0.67872,M
36,7.5987,22.055,31.724,31.507,73.925,0.43393,139.74,-0.6792,M
56,0.13315,19.401,31.411,31.009,39.808,0.94897,32.758,-0.14997,F
30,0.36396,25.53,31.844,30.995,83.689,0.85381,100.27,-0.2551,M
54,0.15979,18.532,32.901,31.957,47.109,0.64203,48.237,-0.5971,F
56,0.60363,23.647,31.616,30.859,87.437,0.8242,59.134,-0.38207,F
36,12.836,27.605,31.874,30.915,11.743,-0.018904,16.075,-0.69629,M
42,0.17754,26.688,29.558,29.204,33.179,0.56489,32.14,-0.75722,M
53,7.9804,12.741,33.301,33.459,84.068,0.56271,120.77,-0.6077,F
53,2.6808,37.401,32.884,32.468,20.992,0.62675,45.955,-0.55681,F
35,0.51486,-6.3221,20.923,20.615,117.34,0.52132,139.85,-0.39635,F
42,6.1517,27.508,34.512,34.529,43.152,0.74253,52.569,-0.59883,M
53,3.4354,33.348,33.256,33.75,16.827,-0.076138,26.851,-0.79631,F
34,14.878,30.211,33.307,33.293,98.567,0.43508,149.75,-0.53955,F
35,3.5064,19.738,33.279,32.727,77.378,0.4445,78.947,-0.41989,F
25,4.11,29.921,31.416,30.586,69.359,0.92816,87.865,-0.25675,M
30,6.853,32.672,32.878,32.128,148.52,0.84096,150.39,-0.4161,M
36,1.3227,29.535,33.178,32.547,45.644,0.83521,67.591,-0.4017,M
30,1.5979,20.076,30.742,30.074,4.314,0.60226,11.846,-0.89217,M
54,2.6009,26.302,32.984,31.835,4.342,0.55703,8.9803,-0.75342,F
39,1.6955,12.644,32.116,31.339,321.24,0.76832,319.58,-0.24626,F
56,0.35508,30.693,32.152,32.287,87.36,0.69391,106.38,-0.33667,F
53,8.6373,45.992,33.826,33.536,149.26,0.92017,185.92,-0.34598,F
36,1.5091,35.326,31.989,31.401,141.99,0.74363,199.8,-0.42179,M
34,12.028,13.754,34.552,34.792,56.274,0.4387,70.507,-0.78886,F
48,1.4381,29.728,31.969,31.675,107.83,0.9135,99.805,-0.1615,M
30,1.5002,23.213,30.878,30.719,7.1743,-0.87313,10.149,-0.15671,M
36,8.584,22.682,30.38,29.896,9.8194,0.60974,19.605,-0.76261,M
33,3.0981,29.487,33.523,32.878,71.797,0.82156,94.717,-0.44188,M
36,18.224,39.911,32.183,32.101,4.9946,0.85904,6.2938,-0.59173,M
33,3.5863,23.165,31.834,31.284,131.48,0.7105,149.45,-0.54191,M
35,18.127,8.9764,33.054,33.066,15.834,0.90953,24.334,-0.51996,F
56,0.21305,24.516,31.496,30.822,40.666,0.65407,34.186,-0.37492,F
49,0.079893,16.119,28.372,27.454,215.5,0.88828,205.84,-0.47257,F
53,0.84331,30.838,31.538,31.807,75.072,0.55031,85.03,-0.65205,F
53,9.6759,8.0594,33.473,32.849,94.524,0.60764,124.17,-0.6374,F
37,2.3435,36.05,32.629,32.351,45.838,0.50449,41.35,-0.57564,M
35,10.99,31.61,30.809,29.574,22.792,0.92481,34.575,-0.11069,F
36,0.52374,40.249,32.597,32.037,113.22,0.72898,178.04,-0.49008,M
35,18.224,15.781,33.704,33.693,99.645,0.80963,148.63,-0.08069,F
35,17.789,19.98,30.317,29.611,53.825,0.82126,82.701,-0.26066,F
35,17.914,34.361,29.634,28.8,33.765,0.82483,44.612,-0.45348,F
56,0.10652,31.369,30.621,30.029,2.1689,0.73646,6.0076,-0.51622,F
52,1.8642,20.655,33.676,34.379,84.14,0.6755,171.23,-0.44143,F
39,0.10652,11.824,29.863,29.214,46.045,0.808,60.325,-0.36144,F
36,5.0687,14.044,30.481,29.99,14.611,0.03535,18.258,-0.34997,M
26,2.7874,21.862,31.24,29.745,214.58,0.79774,192.36,-0.13212,M
42,2.0772,40.104,33.082,33.112,95.47,0.90951,105.56,-0.15454,M
30,6.4535,26.688,32.073,31.222,25.229,0.39815,30.239,-0.12152,M
39,7.0749,30.066,33.47,33.224,96.124,0.81003,158.6,-0.43656,M
43,0.76342,31.272,32.42,32.392,91.968,0.88472,93.316,-0.2267,M
52,1.3049,72.293,31.834,33.107,2.163,0.2765,6.9552,-0.8039,F
53,5.8677,10.183,32.817,32.879,19.659,0.41843,20.237,-0.87382,F
30,5.9476,39.718,32.726,32.073,204.91,0.80375,216.81,-0.2283,M
36,1.589,38.849,30.765,28.894,28.672,-0.5431,53.285,-0.14055,M
53,2.0595,54.051,33.702,33.617,10.786,-0.22842,13.641,-0.93398,F
39,0.071016,11.1,28.418,27.361,1.497,0.505,2.0257,-0.73083,F
32,1.7133,34.844,32.806,32.606,162.74,0.85797,152.92,-0.42572,M
30,18.118,23.02,32.995,32.88,198.08,0.73018,218.73,-0.4847,M
36,2.2636,25.288,31.779,31.297,7.9538,0.64915,11.619,-0.50683,M
36,12.845,21.331,31.523,31.451,73.842,0.21322,98.452,-0.78644,M
31,0.13315,36.485,27.665,25.187,143.1,0.90738,110.32,-0.31065,M
33,6.9151,18.918,31.825,30.93,101.7,0.85604,90.925,-0.35533,M
30,0.15091,-6.4186,30.384,29.195,6.6025,0.93494,4.1254,-0.33528,M
35,17.763,36.098,29.91,29.285,54.314,0.32851,63.294,-0.7677,F
33,1.8109,25.578,32.459,31.992,97.395,0.7525,77.063,-0.29787,M
31,2.379,27.605,30.546,29.068,181.9,0.81664,213.09,-0.31779,M
32,2.8406,41.407,33.145,33.17,18.916,-0.19516,26.284,-0.79062,M
49,5.6813,18.966,30.354,29.444,30.688,0.78343,36.255,-0.49453,F
26,3.2135,22.393,32.172,31.073,87.893,0.86768,67.154,-0.23924,M
30,1.4647,25.336,32.434,32.052,22.361,0.65678,23.903,-0.68513,M
34,3.6573,14.237,34.169,33.75,46.829,0.69612,57.959,-0.46513,F
56,0.65689,27.991,33.091,32.565,162.99,0.86665,84.01,-0.21133,F
49,2.9649,26.495,31.266,30.474,122.57,0.812,150.47,0.51679,F
32,1.9529,27.605,31.685,31.328,30.537,-0.12152,28.538,-0.62718,M
53,4.7847,14.43,32.78,32.658,13.613,0.52738,17.052,-0.82056,F
30,0.062139,15.443,28.599,27.625,8.4644,0.99373,11.443,0.060095,M
53,10.102,7.5286,33.466,33.774,118.79,0.77226,151.01,-0.56932,F
43,0.26631,24.371,32.069,31.224,30.478,0.92335,32.826,-0.34966,M
43,0.25743,29.197,31.241,29.966,191.77,0.8229,109.45,-0.20365,M
26,6.7021,31.755,31.023,30.929,25.246,0.90526,35.541,-0.21051,M
53,10.377,6.4186,33.336,33.888,96.091,0.78275,126.43,-0.40911,F
53,5.122,18.146,33.513,33.674,71.527,0.6925,89.491,-0.47629,F
24,13.111,13.802,32.883,32.782,123.62,0.8339,222.61,-0.38699,M
56,0.85219,37.643,31.807,31.664,71.481,0.94887,75.796,-0.20253,F
35,11.114,24.709,31.354,30.933,28.608,0.73646,37.991,0.044889,F
53,5.9742,25.53,34.013,33.405,80.811,0.93438,86.055,-0.075213,F
56,0.44385,21.669,32.438,32.715,10.976,0.96687,8.1726,0.014653,F
30,10.537,17.181,28.909,28.074,1.1233,0.85233,1.361,-0.50197,M
30,7.8206,22.248,33.945,33.349,176.39,0.80292,225.93,-0.15795,M
53,3.0448,15.395,32.424,31.768,19.618,0.29368,17.455,-0.57676,F
43,1.3759,33.589,33.28,32.373,96.33,0.89631,100.88,-0.09606,M
53,8.6728,-4.4882,32.935,31.563,61.257,0.7605,97.804,-0.3187,F
36,1.8287,25.047,31.697,30.933,74.662,0.67486,145.62,-0.71126,M
53,9.8712,32.575,34.729,34.575,147.15,0.89174,151.97,-0.11658,F
53,4.1633,10.762,31.172,30.629,125.33,0.58075,198.13,-0.47266,F
36,2.4145,24.371,32.276,32.398,73.657,0.52061,174.67,-0.84329,M
39,4.5095,16.457,33.233,33.337,49.991,0.84201,56.525,-0.47133,M
30,7.2525,25.336,31.026,30.346,0.6956,0.53215,0.97597,-0.7339,M
31,4.4207,23.068,31.496,30.152,116.65,0.65029,150.66,-0.57488,M
56,0.4616,23.261,31.842,31.582,17.453,0.9363,14.481,0.040295,F
53,10.342,8.4938,32.424,32.16,95.032,0.87378,135.21,-0.24931,F
53,4.3763,25.626,34.745,34.987,75.696,0.43508,120.6,-0.64746,F
35,14.15,22.537,32.148,31.601,104.63,0.78725,125.86,-0.63007,F
32,1.2428,27.991,34.131,33.874,133.18,0.60397,166.13,-0.58666,M
30,1.0741,26.06,30.748,30.41,14.927,0.32458,23.889,-1.0733,M
53,5.2196,29.535,34.311,34.527,26.912,0.57845,44.777,-0.28209,F
30,16.644,32.189,33.863,33.064,677.99,0.71682,308.84,-0.56813,M
36,3.2312,27.798,33.71,34.115,30.971,0.78883,51.068,-0.40821,M
30,17.976,26.205,32.18,31.865,199,0.76109,186,-0.27332,M
35,3.5952,23.406,31.325,30.747,42.114,1.0019,68.504,-0.16425,F
26,2.3968,19.642,33.098,32.222,161.41,0.78514,224.67,-0.28722,M
42,1.9973,31.128,31.931,32.056,91.1,0.82424,83.318,-0.43656,M
34,4.6426,31.996,30.394,29.799,115.17,0.71066,119.26,-0.50213,F
36,0.23968,25.24,31.402,31.159,38.947,0.9158,33.157,-0.22495,M
53,4.332,5.2121,34.938,35.108,42.103,0.93248,55.443,-0.22712,F
43,0.39946,17.856,31.67,30.165,127.12,0.89244,58.124,-0.14985,M
30,10.244,15.588,34.757,34.302,134.49,0.045613,171.36,-0.70316,M
54,0.20417,16.022,32.5,32.053,65.556,0.54989,110.62,-0.6792,F
36,3.0537,24.178,31.542,31.16,9.4885,0.27816,9.9855,-0.89651,M
54,0.14203,30.307,31.271,30.65,5.9488,0.4999,8.3947,-0.63916,F
53,2.8584,13.899,32.97,33.078,67.979,0.48535,77.378,-0.64106,F
43,0.89657,30.452,32.638,31.74,19.359,0.76881,21.018,-0.5533,M
52,5.8055,17.711,33.206,32.285,4.2991,0.84626,9.7409,-0.32851,F
53,1.66,4.7295,33.527,32.821,1.6521,-0.27775,4.8576,-0.99298,F
27,1.8109,9.5555,31.443,31.485,26.996,0.29458,42.48,-0.66105,M
53,4.9533,26.35,33.508,33.521,191.24,0.74522,153.97,-0.53849,F
